route,origin,dest,n_flights,avg_arr_delay,avg_dep_delay,pct_arr_del15
ATL-LGA,ATL,LGA,1251,1.2533972821742605,10.742605915267786,0.14148681055155876
ATL-LIT,ATL,LIT,342,1.4532163742690059,4.587719298245614,0.11988304093567251
ATL-MCI,ATL,MCI,493,2.890466531440162,5.918864097363083,0.1663286004056795
ATL-MCO,ATL,MCO,1520,8.521052631578947,10.411184210526315,0.21973684210526315
ATL-MDT,ATL,MDT,142,1.2464788732394365,5.373239436619718,0.1056338028169014
ATL-MDW,ATL,MDW,495,5.781818181818182,13.406060606060606,0.15757575757575756
ATL-MEM,ATL,MEM,478,-0.5690376569037657,5.077405857740586,0.12761506276150628
ATL-MGM,ATL,MGM,212,13.15566037735849,18.150943396226417,0.2028301886792453
ATL-MIA,ATL,MIA,1197,11.654135338345865,11.750208855472014,0.26148705096073516
ATL-MKE,ATL,MKE,352,5.454545454545454,8.911931818181818,0.16477272727272727
ATL-MLB,ATL,MLB,211,-1.080568720379147,3.5734597156398102,0.12796208530805686
ATL-MLI,ATL,MLI,116,11.85344827586207,18.68103448275862,0.23275862068965517
ATL-MLU,ATL,MLU,118,12.432203389830509,19.3135593220339,0.2033898305084746
ATL-MOB,ATL,MOB,222,1.7927927927927927,9.072072072072071,0.15315315315315314
ATL-MSN,ATL,MSN,163,-4.110429447852761,2.331288343558282,0.08588957055214724
ATL-MSP,ATL,MSP,559,-3.3470483005366725,7.268336314847943,0.10912343470483005
ATL-MSY,ATL,MSY,775,5.030967741935484,7.811612903225806,0.19483870967741934
ATL-MTJ,ATL,MTJ,54,-8.462962962962964,0.42592592592592593,0.09259259259259259
ATL-MYR,ATL,MYR,196,-0.46938775510204084,2.9693877551020407,0.08163265306122448
ATL-OAJ,ATL,OAJ,120,0.35833333333333334,7.408333333333333,0.09166666666666666
ATL-OKC,ATL,OKC,327,-2.125382262996942,4.681957186544342,0.12232415902140673
ATL-OMA,ATL,OMA,328,-4.1676829268292686,2.7591463414634148,0.125
ATL-ONT,ATL,ONT,121,-7.909090909090909,4.818181818181818,0.14049586776859505
ATL-ORD,ATL,ORD,815,6.511656441717792,12.12638036809816,0.18282208588957055
ATL-ORF,ATL,ORF,322,5.298136645962733,5.9813664596273295,0.15527950310559005
ATL-PBI,ATL,PBI,675,4.302222222222222,7.08,0.1985185185185185
ATL-PDX,ATL,PDX,147,-10.80952380952381,6.142857142857143,0.08163265306122448
ATL-PHL,ATL,PHL,813,2.325953259532595,6.027060270602706,0.15498154981549817
ATL-PHX,ATL,PHX,533,1.75046904315197,7.806754221388368,0.20075046904315197
ATL-PIT,ATL,PIT,384,4.6328125,7.471354166666667,0.15104166666666666
ATL-PNS,ATL,PNS,332,-0.8102409638554217,2.3072289156626504,0.12650602409638553
ATL-PSP,ATL,PSP,60,-1.9333333333333333,2.316666666666667,0.18333333333333332
ATL-PVD,ATL,PVD,147,6.63265306122449,7.7687074829931975,0.19047619047619047
ATL-PWM,ATL,PWM,60,11.033333333333333,13.033333333333333,0.13333333333333333
ATL-RDU,ATL,RDU,706,2.539660056657224,5.395184135977337,0.14447592067988668
ATL-RIC,ATL,RIC,489,2.2576687116564416,6.505112474437627,0.1738241308793456
ATL-ROA,ATL,ROA,172,6.215116279069767,11.395348837209303,0.14534883720930233
ATL-ROC,ATL,ROC,148,4.337837837837838,4.371621621621622,0.16216216216216217
ATL-RSW,ATL,RSW,638,5.15987460815047,6.540752351097178,0.1896551724137931
ATL-SAN,ATL,SAN,285,-8.136842105263158,2.7403508771929825,0.11578947368421053
ATL-SAT,ATL,SAT,438,0.5319634703196348,5.561643835616438,0.1506849315068493
ATL-SAV,ATL,SAV,407,-0.6904176904176904,3.0245700245700244,0.10073710073710074
ATL-SBN,ATL,SBN,163,26.58282208588957,30.76073619631902,0.31901840490797545
ATL-SDF,ATL,SDF,410,-0.7902439024390244,2.9658536585365853,0.11463414634146342
ATL-SEA,ATL,SEA,428,-9.588785046728972,7.450934579439252,0.12149532710280374
ATL-SFO,ATL,SFO,374,4.954545454545454,13.382352941176471,0.24331550802139038
ATL-SGF,ATL,SGF,165,16.993939393939392,19.284848484848485,0.2727272727272727
ATL-SHV,ATL,SHV,152,8.493421052631579,13.25,0.14473684210526316
ATL-SJC,ATL,SJC,107,-8.130841121495328,2.7383177570093458,0.14018691588785046
ATL-SJU,ATL,SJU,387,0.27648578811369506,8.819121447028424,0.1731266149870801
ATL-SLC,ATL,SLC,497,-4.6720321931589535,6.748490945674044,0.16297786720321933
ATL-SMF,ATL,SMF,144,-6.652777777777778,4.152777777777778,0.1597222222222222
ATL-SNA,ATL,SNA,133,-0.3308270676691729,8.06766917293233,0.18796992481203006
ATL-SRQ,ATL,SRQ,469,4.961620469083155,6.445628997867804,0.16417910447761194
ATL-STL,ATL,STL,493,4.174442190669371,7.1359026369168355,0.16024340770791076
ATL-STT,ATL,STT,127,-2.921259842519685,3.0,0.11811023622047244
ATL-STX,ATL,STX,43,-5.488372093023256,3.0,0.09302325581395349
ATL-SYR,ATL,SYR,148,6.655405405405405,6.858108108108108,0.20945945945945946
ATL-TLH,ATL,TLH,311,0.9807073954983923,3.202572347266881,0.12540192926045016
ATL-TPA,ATL,TPA,1092,6.402014652014652,9.121794871794872,0.20054945054945056
ATL-TRI,ATL,TRI,218,14.20183486238532,19.23394495412844,0.1834862385321101
ATL-TTN,ATL,TTN,10,3.1,11.3,0.3
ATL-TUL,ATL,TUL,204,-0.3333333333333333,6.014705882352941,0.1323529411764706
ATL-TUS,ATL,TUS,135,-7.022222222222222,1.1851851851851851,0.1037037037037037
ATL-TYS,ATL,TYS,380,3.0157894736842104,7.9868421052631575,0.14736842105263157
ATL-VLD,ATL,VLD,120,-2.175,4.683333333333334,0.14166666666666666
ATL-VPS,ATL,VPS,298,-0.540268456375839,5.419463087248322,0.13758389261744966
ATL-XNA,ATL,XNA,213,-1.4460093896713615,6.352112676056338,0.12206572769953052
ATW-ATL,ATW,ATL,62,27.306451612903224,35.83870967741935,0.27419354838709675
ATW-AZA,ATW,AZA,34,10.147058823529411,30.705882352941178,0.08823529411764706
ATW-BNA,ATW,BNA,19,45.473684210526315,51.31578947368421,0.2631578947368421
ATW-CLT,ATW,CLT,58,8.310344827586206,23.224137931034484,0.13793103448275862
ATW-DEN,ATW,DEN,59,25.016949152542374,32.83050847457627,0.3389830508474576
ATW-DTW,ATW,DTW,118,13.559322033898304,23.88135593220339,0.22033898305084745
ATW-FLL,ATW,FLL,17,10.882352941176471,-2.8823529411764706,0.35294117647058826
ATW-LAS,ATW,LAS,18,-9.722222222222221,-2.6666666666666665,0.2222222222222222
ATW-MSP,ATW,MSP,118,18.8135593220339,34.71186440677966,0.211864406779661
ATW-ORD,ATW,ORD,254,23.12204724409449,26.81496062992126,0.2755905511811024
ATW-PGD,ATW,PGD,30,8.866666666666667,15.1,0.16666666666666666
ATW-PIE,ATW,PIE,28,-5.678571428571429,-1.2142857142857142,0.17857142857142858
ATW-SFB,ATW,SFB,34,2.0,-5.147058823529412,0.23529411764705882
ATW-SRQ,ATW,SRQ,17,-7.764705882352941,-5.588235294117647,0.11764705882352941
AUS-ABQ,AUS,ABQ,123,4.479674796747967,7.032520325203252,0.17886178861788618
AUS-AMA,AUS,AMA,36,6.972222222222222,10.694444444444445,0.1388888888888889
AUS-ASE,AUS,ASE,47,30.23404255319149,17.25531914893617,0.5319148936170213
AUS-ATL,AUS,ATL,557,-1.8061041292639137,5.14721723518851,0.12746858168761221
AUS-AVL,AUS,AVL,16,-5.75,-4.5625,0.0625
AUS-BNA,AUS,BNA,335,4.035820895522388,10.492537313432836,0.1880597014925373
AUS-BOS,AUS,BOS,204,8.784313725490197,15.936274509803921,0.24019607843137256
AUS-BUR,AUS,BUR,53,8.547169811320755,10.49056603773585,0.3018867924528302
AUS-BWI,AUS,BWI,165,-2.606060606060606,5.193939393939394,0.1393939393939394
AUS-BZN,AUS,BZN,1,21.0,34.0,1.0
AUS-CLT,AUS,CLT,285,5.947368421052632,11.003508771929825,0.17543859649122806
AUS-CMH,AUS,CMH,52,-2.3461538461538463,5.230769230769231,0.11538461538461539
AUS-CVG,AUS,CVG,60,10.35,11.716666666666667,0.18333333333333332
AUS-DAL,AUS,DAL,412,-1.8689320388349515,4.842233009708738,0.1262135922330097
AUS-DCA,AUS,DCA,58,2.0517241379310347,5.551724137931035,0.1724137931034483
AUS-DEN,AUS,DEN,648,7.427469135802469,10.804012345679013,0.1882716049382716
AUS-DFW,AUS,DFW,760,20.382894736842104,19.397368421052633,0.23289473684210527
AUS-DSM,AUS,DSM,16,-11.6875,-4.6875,0.125
AUS-DTW,AUS,DTW,148,-3.675675675675676,-0.2905405405405405,0.08783783783783784
AUS-EGE,AUS,EGE,12,36.25,37.75,0.4166666666666667
AUS-ELP,AUS,ELP,191,12.916230366492147,14.712041884816754,0.27225130890052357
AUS-EWR,AUS,EWR,258,-9.007751937984496,7.445736434108527,0.10077519379844961
AUS-FLL,AUS,FLL,246,6.630081300813008,12.691056910569106,0.25609756097560976
AUS-FSD,AUS,FSD,3,0.3333333333333333,9.0,0.3333333333333333
AUS-GRR,AUS,GRR,4,3.75,3.25,0.25
AUS-HNL,AUS,HNL,23,104.43478260869566,89.0,0.6956521739130435
AUS-HOU,AUS,HOU,289,1.6678200692041523,8.754325259515571,0.1695501730103806
AUS-HRL,AUS,HRL,104,-1.4038461538461537,5.1826923076923075,0.15384615384615385
AUS-IAD,AUS,IAD,171,-2.461988304093567,1.5204678362573099,0.11695906432748537
AUS-IAH,AUS,IAH,310,4.554838709677419,6.719354838709678,0.16451612903225807
AUS-IND,AUS,IND,87,4.827586206896552,8.275862068965518,0.20689655172413793
AUS-JAX,AUS,JAX,7,17.285714285714285,19.142857142857142,0.5714285714285714
AUS-JFK,AUS,JFK,390,12.061538461538461,17.58974358974359,0.2205128205128205
AUS-LAS,AUS,LAS,499,12.675350701402806,16.56312625250501,0.3046092184368738
AUS-LAX,AUS,LAX,576,7.956597222222222,10.505208333333334,0.24305555555555555
AUS-LBB,AUS,LBB,51,11.96078431372549,20.11764705882353,0.2549019607843137
AUS-LGB,AUS,LGB,104,2.75,6.5673076923076925,0.19230769230769232
AUS-MAF,AUS,MAF,36,10.944444444444445,13.86111111111111,0.25
AUS-MCI,AUS,MCI,114,5.964912280701754,9.798245614035087,0.18421052631578946
AUS-MCO,AUS,MCO,460,5.304347826086956,9.05,0.2108695652173913
AUS-MDW,AUS,MDW,192,-2.8125,5.15625,0.14583333333333334
AUS-MEM,AUS,MEM,7,20.571428571428573,26.571428571428573,0.2857142857142857
AUS-MIA,AUS,MIA,304,7.509868421052632,6.8618421052631575,0.24342105263157895
AUS-MSP,AUS,MSP,194,-1.8505154639175259,4.195876288659794,0.10824742268041238
AUS-MSY,AUS,MSY,290,6.731034482758621,10.089655172413794,0.21379310344827587
AUS-OAK,AUS,OAK,37,22.945945945945947,25.37837837837838,0.5135135135135135
AUS-OKC,AUS,OKC,85,19.48235294117647,25.91764705882353,0.24705882352941178
AUS-OMA,AUS,OMA,16,-3.1875,9.0,0.1875
AUS-ONT,AUS,ONT,59,14.271186440677965,21.694915254237287,0.3220338983050847
AUS-ORD,AUS,ORD,423,1.7872340425531914,8.401891252955084,0.13947990543735225
AUS-PDX,AUS,PDX,57,20.54385964912281,20.94736842105263,0.3684210526315789
AUS-PHL,AUS,PHL,149,21.046979865771814,28.563758389261746,0.20134228187919462
AUS-PHX,AUS,PHX,581,15.099827882960414,18.540447504302925,0.22719449225473323
AUS-PIT,AUS,PIT,59,9.711864406779661,13.745762711864407,0.3050847457627119
AUS-PSP,AUS,PSP,28,24.035714285714285,20.785714285714285,0.4642857142857143
AUS-PVU,AUS,PVU,17,-9.647058823529411,-5.705882352941177,0.0
AUS-RDU,AUS,RDU,127,24.8503937007874,26.401574803149607,0.33070866141732286
AUS-RNO,AUS,RNO,6,-11.666666666666666,-4.166666666666667,0.0
AUS-RSW,AUS,RSW,27,8.11111111111111,8.925925925925926,0.25925925925925924
AUS-SAN,AUS,SAN,246,6.382113821138211,6.878048780487805,0.23577235772357724
AUS-SDF,AUS,SDF,3,-17.333333333333332,-5.0,0.0
AUS-SEA,AUS,SEA,217,0.1382488479262673,7.990783410138249,0.18433179723502305
AUS-SFO,AUS,SFO,257,22.77821011673152,21.957198443579767,0.3424124513618677
AUS-SJC,AUS,SJC,206,7.718446601941747,10.048543689320388,0.3106796116504854
AUS-SLC,AUS,SLC,261,-0.40229885057471265,4.777777777777778,0.16091954022988506
AUS-SMF,AUS,SMF,80,11.825,16.7,0.4125
AUS-SNA,AUS,SNA,119,9.218487394957982,11.201680672268907,0.2605042016806723
AUS-SRQ,AUS,SRQ,2,-38.0,-6.5,0.0
AUS-STL,AUS,STL,105,-2.8666666666666667,2.580952380952381,0.11428571428571428
AUS-TPA,AUS,TPA,197,12.299492385786802,17.314720812182742,0.2182741116751269
AUS-TUL,AUS,TUL,53,4.264150943396227,5.169811320754717,0.1320754716981132
AUS-TYS,AUS,TYS,5,-11.4,-6.6,0.0
AVL-ATL,AVL,ATL,321,-0.13707165109034267,7.252336448598131,0.13395638629283488
AVL-AUS,AVL,AUS,16,-9.5,-4.5,0.0625
AVL-BOS,AVL,BOS,9,0.1111111111111111,-4.888888888888889,0.2222222222222222
AVL-BWI,AVL,BWI,2,9.5,13.0,0.5
AVL-CLT,AVL,CLT,389,5.809768637532134,7.992287917737789,0.18251928020565553
AVL-DCA,AVL,DCA,56,-1.625,1.3571428571428572,0.16071428571428573
AVL-DEN,AVL,DEN,66,-4.954545454545454,7.4393939393939394,0.18181818181818182
AVL-DFW,AVL,DFW,66,-1.6818181818181819,5.9393939393939394,0.13636363636363635
AVL-EWR,AVL,EWR,75,-8.96,1.48,0.08
AVL-EYW,AVL,EYW,17,75.70588235294117,71.70588235294117,0.23529411764705882
AVL-FLL,AVL,FLL,93,14.03225806451613,21.72043010752688,0.21505376344086022
AVL-HOU,AVL,HOU,5,-4.4,-5.8,0.2
AVL-LAS,AVL,LAS,18,-1.2777777777777777,0.5555555555555556,0.2777777777777778
AVL-LGA,AVL,LGA,118,1.0932203389830508,6.110169491525424,0.1271186440677966
AVL-MDW,AVL,MDW,5,18.2,12.0,0.4
AVL-MSP,AVL,MSP,6,-6.666666666666667,-1.5,0.16666666666666666
AVL-ORD,AVL,ORD,103,2.5145631067961167,8.320388349514563,0.1553398058252427
AVL-PBI,AVL,PBI,17,17.764705882352942,28.0,0.29411764705882354
AVL-PGD,AVL,PGD,22,-3.4545454545454546,-1.0,0.13636363636363635
AVL-PHX,AVL,PHX,17,31.705882352941178,16.941176470588236,0.47058823529411764
AVL-PIE,AVL,PIE,72,2.2777777777777777,6.083333333333333,0.19444444444444445
AVL-SFB,AVL,SFB,77,16.805194805194805,19.87012987012987,0.2597402597402597
AVL-SRQ,AVL,SRQ,17,7.411764705882353,13.647058823529411,0.11764705882352941
AVP-CLT,AVP,CLT,179,19.88826815642458,30.743016759776538,0.2122905027932961
AVP-ORD,AVP,ORD,67,16.62686567164179,32.0,0.14925373134328357
AZA-ATW,AZA,ATW,34,-13.411764705882353,-2.411764705882353,0.08823529411764706
AZA-BIL,AZA,BIL,35,-1.3714285714285714,8.857142857142858,0.11428571428571428
AZA-BIS,AZA,BIS,42,-14.523809523809524,-7.404761904761905,0.07142857142857142
AZA-BLI,AZA,BLI,21,-3.857142857142857,5.619047619047619,0.09523809523809523
AZA-BOI,AZA,BOI,17,8.764705882352942,11.882352941176471,0.23529411764705882
AZA-BZN,AZA,BZN,16,-11.875,-1.625,0.125
AZA-CID,AZA,CID,42,-0.6428571428571429,9.261904761904763,0.19047619047619047
AZA-CVG,AZA,CVG,4,-4.0,1.75,0.25
AZA-DSM,AZA,DSM,26,7.8076923076923075,11.461538461538462,0.2692307692307692
AZA-EUG,AZA,EUG,17,-8.588235294117647,-4.0588235294117645,0.11764705882352941
AZA-FAR,AZA,FAR,55,-19.563636363636363,-6.290909090909091,0.03636363636363636
AZA-FCA,AZA,FCA,16,-17.25,-5.75,0.0
AZA-FNT,AZA,FNT,17,-6.529411764705882,9.0,0.17647058823529413
AZA-FSD,AZA,FSD,64,-11.6875,-6.96875,0.09375
AZA-FWA,AZA,FWA,11,-1.6363636363636365,2.8181818181818183,0.09090909090909091
AZA-GEG,AZA,GEG,17,-5.0,11.352941176470589,0.17647058823529413
AZA-GFK,AZA,GFK,17,-15.764705882352942,-4.117647058823529,0.11764705882352941
AZA-GRI,AZA,GRI,19,-8.105263157894736,-4.105263157894737,0.10526315789473684
AZA-GRR,AZA,GRR,34,-3.4411764705882355,4.0,0.11764705882352941
AZA-GTF,AZA,GTF,17,70.29411764705883,81.76470588235294,0.11764705882352941
AZA-HOU,AZA,HOU,2,-10.0,-0.5,0.0
AZA-ICT,AZA,ICT,19,3.3157894736842106,5.421052631578948,0.2631578947368421
AZA-IDA,AZA,IDA,29,-6.379310344827586,-2.8620689655172415,0.13793103448275862
AZA-LAS,AZA,LAS,2,4.5,3.5,0.0
AZA-MFR,AZA,MFR,5,39.6,25.4,0.4
AZA-MLI,AZA,MLI,17,-8.705882352941176,-2.0588235294117645,0.058823529411764705
AZA-MOT,AZA,MOT,25,-6.04,-2.4,0.16
AZA-MSO,AZA,MSO,19,0.15789473684210525,12.210526315789474,0.05263157894736842
AZA-MSP,AZA,MSP,17,-5.529411764705882,2.823529411764706,0.11764705882352941
AZA-OMA,AZA,OMA,17,-2.8823529411764706,4.235294117647059,0.11764705882352941
AZA-PDX,AZA,PDX,18,-2.7777777777777777,-4.611111111111111,0.05555555555555555
AZA-PIA,AZA,PIA,23,-0.21739130434782608,11.130434782608695,0.17391304347826086
AZA-PSC,AZA,PSC,27,-0.6296296296296297,-1.8888888888888888,0.2222222222222222
AZA-PVU,AZA,PVU,99,12.343434343434344,14.747474747474747,0.18181818181818182
AZA-RAP,AZA,RAP,29,28.620689655172413,35.58620689655172,0.13793103448275862
AZA-RFD,AZA,RFD,23,-11.608695652173912,1.1304347826086956,0.043478260869565216
AZA-SBN,AZA,SBN,17,-19.352941176470587,-6.588235294117647,0.0
AZA-SGF,AZA,SGF,20,-8.6,-1.65,0.05
AZA-STC,AZA,STC,22,-10.272727272727273,-3.909090909090909,0.09090909090909091
AZA-TOL,AZA,TOL,8,3.375,1.0,0.25
AZA-XNA,AZA,XNA,17,1.1764705882352942,9.529411764705882,0.17647058823529413
AZO-DTW,AZO,DTW,152,-1.2763157894736843,6.355263157894737,0.17763157894736842
BDL-ATL,BDL,ATL,280,-3.4464285714285716,6.557142857142857,0.16071428571428573
BDL-BNA,BDL,BNA,58,-3.7586206896551726,10.0,0.1896551724137931
BDL-BWI,BDL,BWI,243,-0.7654320987654321,9.024691358024691,0.12757201646090535
BDL-CLT,BDL,CLT,235,13.459574468085107,19.817021276595746,0.20425531914893616
BDL-DCA,BDL,DCA,299,16.448160535117058,21.076923076923077,0.2040133779264214
BDL-DEN,BDL,DEN,52,-16.326923076923077,-0.09615384615384616,0.07692307692307693
BDL-DFW,BDL,DFW,58,-3.7241379310344827,1.293103448275862,0.2413793103448276
BDL-DTW,BDL,DTW,164,1.9695121951219512,7.621951219512195,0.24390243902439024
BDL-FLL,BDL,FLL,146,13.082191780821917,12.856164383561644,0.2945205479452055
BDL-IAD,BDL,IAD,77,7.922077922077922,11.480519480519481,0.14285714285714285
BDL-LGA,BDL,LGA,44,2.7045454545454546,6.363636363636363,0.18181818181818182
BDL-MCO,BDL,MCO,316,27.63607594936709,33.78481012658228,0.28164556962025317
BDL-MDW,BDL,MDW,100,1.85,11.76,0.13
BDL-MIA,BDL,MIA,114,5.5964912280701755,8.482456140350877,0.2543859649122807
BDL-MSP,BDL,MSP,119,-1.5798319327731092,11.260504201680673,0.12605042016806722
BDL-ORD,BDL,ORD,264,-3.602272727272727,4.204545454545454,0.14772727272727273
BDL-PBI,BDL,PBI,91,3.4945054945054945,7.527472527472527,0.26373626373626374
BDL-PHL,BDL,PHL,107,-1.691588785046729,2.1401869158878504,0.11214953271028037
BDL-RSW,BDL,RSW,66,8.030303030303031,5.424242424242424,0.22727272727272727
BDL-SJU,BDL,SJU,157,25.777070063694268,20.197452229299362,0.45222929936305734
BDL-TPA,BDL,TPA,125,5.152,8.776,0.288
BET-ANC,BET,ANC,114,21.5,18.04385964912281,0.4473684210526316
BFF-DEN,BFF,DEN,98,12.510204081632653,14.26530612244898,0.15306122448979592
BFL-DEN,BFL,DEN,60,-17.966666666666665,-2.6,0.06666666666666667
BFL-DFW,BFL,DFW,60,-2.3833333333333333,4.35,0.1
BFL-PHX,BFL,PHX,161,5.484472049689441,9.577639751552795,0.12422360248447205
BFL-SFO,BFL,SFO,75,-6.066666666666666,2.6933333333333334,0.13333333333333333
BGM-DTW,BGM,DTW,49,-8.183673469387756,7.755102040816326,0.10204081632653061
BGM-LGA,BGM,LGA,7,29.0,11.571428571428571,0.5714285714285714
BGR-DCA,BGR,DCA,145,-2.4689655172413794,6.682758620689655,0.1724137931034483
BGR-EWR,BGR,EWR,55,-19.69090909090909,-4.0,0.07272727272727272
BGR-FLL,BGR,FLL,5,280.0,280.4,0.8
BGR-JFK,BGR,JFK,57,-8.543859649122806,4.7368421052631575,0.15789473684210525
BGR-LGA,BGR,LGA,107,-6.672897196261682,1.9813084112149533,0.12149532710280374
BGR-PGD,BGR,PGD,17,-20.647058823529413,-7.823529411764706,0.17647058823529413
BGR-PIE,BGR,PIE,29,-19.413793103448278,7.379310344827586,0.10344827586206896
BGR-SFB,BGR,SFB,33,-2.909090909090909,15.757575757575758,0.21212121212121213
BHM-ATL,BHM,ATL,443,0.45372460496614,8.164785553047404,0.10609480812641084
BHM-BWI,BHM,BWI,52,8.346153846153847,10.48076923076923,0.25
BHM-CLT,BHM,CLT,340,5.761764705882353,8.708823529411765,0.15294117647058825
BHM-DAL,BHM,DAL,119,7.3277310924369745,13.92436974789916,0.2605042016806723
BHM-DCA,BHM,DCA,154,1.7922077922077921,5.603896103896104,0.16883116883116883
BHM-DEN,BHM,DEN,176,8.755681818181818,13.244318181818182,0.18181818181818182
BHM-DFW,BHM,DFW,308,9.113636363636363,13.383116883116884,0.21428571428571427
BHM-DTW,BHM,DTW,47,-6.638297872340425,3.851063829787234,0.10638297872340426
BHM-HOU,BHM,HOU,73,-0.0684931506849315,6.219178082191781,0.0958904109589041
BHM-IAH,BHM,IAH,35,10.314285714285715,11.914285714285715,0.14285714285714285
BHM-LAS,BHM,LAS,53,8.622641509433961,13.264150943396226,0.24528301886792453
BHM-LGA,BHM,LGA,181,1.4972375690607735,6.712707182320442,0.15469613259668508
BHM-MCO,BHM,MCO,128,8.296875,8.484375,0.234375
BHM-MDW,BHM,MDW,84,-6.071428571428571,-0.2857142857142857,0.05952380952380952
BHM-MIA,BHM,MIA,118,3.2457627118644066,4.6440677966101696,0.17796610169491525
BHM-ORD,BHM,ORD,49,3.3877551020408165,9.142857142857142,0.22448979591836735
BHM-PHL,BHM,PHL,56,22.857142857142858,27.125,0.25
BHM-TPA,BHM,TPA,67,3.0,6.119402985074627,0.19402985074626866
BIH-DEN,BIH,DEN,56,16.053571428571427,28.642857142857142,0.32142857142857145
BIH-SFO,BIH,SFO,39,0.9743589743589743,16.358974358974358,0.28205128205128205
BIL-AZA,BIL,AZA,35,7.6,8.257142857142858,0.17142857142857143
BIL-DEN,BIL,DEN,118,8.491525423728813,5.067796610169491,0.2457627118644068
BIL-DFW,BIL,DFW,68,13.455882352941176,14.897058823529411,0.23529411764705882
BIL-LAS,BIL,LAS,16,12.3125,16.4375,0.3125
BIL-MSP,BIL,MSP,60,2.3833333333333333,-1.95,0.18333333333333332
BIL-PHX,BIL,PHX,60,14.066666666666666,0.95,0.3
BIL-SLC,BIL,SLC,165,3.2545454545454544,0.5696969696969697,0.15757575757575756
BIS-AZA,BIS,AZA,42,4.119047619047619,9.095238095238095,0.21428571428571427
BIS-DEN,BIS,DEN,174,34.41954022988506,37.333333333333336,0.27011494252873564
BIS-DFW,BIS,DFW,59,-5.389830508474576,8.440677966101696,0.15254237288135594
BIS-LAS,BIS,LAS,16,-0.6875,6.375,0.25
BIS-MSP,BIS,MSP,226,14.132743362831858,21.97345132743363,0.168141592920354
BIS-SFB,BIS,SFB,9,40.77777777777778,40.888888888888886,0.2222222222222222
BJI-MSP,BJI,MSP,117,16.316239316239315,20.188034188034187,0.1794871794871795
BLI-AZA,BLI,AZA,21,3.4285714285714284,7.857142857142857,0.09523809523809523
BLI-DEN,BLI,DEN,7,10.428571428571429,0.42857142857142855,0.2857142857142857
BLI-LAS,BLI,LAS,146,8.582191780821917,11.431506849315069,0.1095890410958904
BLI-LAX,BLI,LAX,17,-0.5294117647058824,-2.588235294117647,0.17647058823529413
BLI-OAK,BLI,OAK,67,1.9402985074626866,8.134328358208956,0.14925373134328357
BLI-PSP,BLI,PSP,22,-3.909090909090909,-1.7272727272727273,0.045454545454545456
BLI-SEA,BLI,SEA,120,15.733333333333333,12.466666666666667,0.275
BLV-FLL,BLV,FLL,4,140.25,122.25,0.75
BLV-LAS,BLV,LAS,4,64.5,51.5,0.5
BLV-PGD,BLV,PGD,21,91.23809523809524,94.47619047619048,0.38095238095238093
BLV-PIE,BLV,PIE,19,62.78947368421053,62.36842105263158,0.2631578947368421
BLV-SFB,BLV,SFB,20,-5.0,-2.5,0.1
BLV-SRQ,BLV,SRQ,16,3.3125,6.5625,0.1875
BLV-VPS,BLV,VPS,29,-13.620689655172415,0.9310344827586207,0.10344827586206896
BMI-ATL,BMI,ATL,116,9.129310344827585,19.17241379310345,0.21551724137931033
BMI-DFW,BMI,DFW,114,7.359649122807017,10.271929824561404,0.21052631578947367
BMI-PIE,BMI,PIE,16,20.5625,21.5,0.25
BMI-SFB,BMI,SFB,19,39.73684210526316,37.68421052631579,0.5263157894736842
BNA-ABE,BNA,ABE,17,8.823529411764707,9.764705882352942,0.11764705882352941
BNA-ALB,BNA,ALB,16,20.3125,17.4375,0.1875
BNA-ATL,BNA,ATL,536,-0.8694029850746269,4.365671641791045,0.11567164179104478
BNA-ATW,BNA,ATW,19,42.10526315789474,50.78947368421053,0.10526315789473684
BNA-AUS,BNA,AUS,329,0.7325227963525835,7.933130699088146,0.18541033434650456
BNA-BDL,BNA,BDL,60,4.866666666666666,8.45,0.13333333333333333
BNA-BOS,BNA,BOS,316,3.3259493670886076,9.778481012658228,0.16772151898734178
BNA-BUR,BNA,BUR,52,11.326923076923077,12.788461538461538,0.3269230769230769
BNA-BWI,BNA,BWI,259,2.972972972972973,9.505791505791505,0.15057915057915058
BNA-BZN,BNA,BZN,16,-6.4375,11.125,0.125
BNA-CAK,BNA,CAK,16,-19.0625,-4.1875,0.0625
BNA-CHS,BNA,CHS,102,4.382352941176471,8.431372549019608,0.19607843137254902
BNA-CID,BNA,CID,15,17.4,23.333333333333332,0.26666666666666666
BNA-CLE,BNA,CLE,122,3.5655737704918034,8.975409836065573,0.20491803278688525
BNA-CLT,BNA,CLT,583,15.363636363636363,16.542024013722127,0.2538593481989708
BNA-CMH,BNA,CMH,113,3.584070796460177,8.982300884955752,0.168141592920354
BNA-DAL,BNA,DAL,326,-0.1441717791411043,9.47239263803681,0.15337423312883436
BNA-DCA,BNA,DCA,631,3.8969889064976226,6.014263074484944,0.1949286846275753
BNA-DEN,BNA,DEN,569,6.838312829525483,15.608084358523726,0.20210896309314588
BNA-DFW,BNA,DFW,508,32.74803149606299,35.13779527559055,0.25
BNA-DSM,BNA,DSM,31,35.67741935483871,41.38709677419355,0.2903225806451613
BNA-DTW,BNA,DTW,304,3.3914473684210527,6.092105263157895,0.17763157894736842
BNA-ECP,BNA,ECP,125,4.416,7.536,0.176
